Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ,
49.44,378.574005,411.115997,476.733002,484.820007,505.345001,675.299988,779.371948,874.440002,968.02002,
49.46,377.047974,409.514008,475.511993,482.76001,505.42099,675.377014,779.18103,874.325989,967.525024,
49.48,375.828003,407.949005,474.748993,481.15799,505.191986,674.95697,778.98999,874.477966,966.875977,
49.5,374.569,406.462006,473.605011,479.860992,505.078003,674.651978,778.647034,874.401978,966.684998,
49.52,373.347992,404.439972,472.384003,478.029999,505.039978,674.651978,778.532959,874.325989,966.41803,
49.54,371.936005,402.799011,471.087006,476.312988,505.115997,674.765991,778.532959,874.210999,966.265991,
49.56,370.829987,401.121002,470.209015,475.665009,505.268982,674.536987,778.265991,874.477966,965.921997,
49.58,369.419006,399.403992,468.950012,474.214996,505.191986,674.38501,778.380005,874.440002,965.465027,
49.6,367.854004,397.992004,467.72998,473.222992,504.962982,674.269958,778.34198,874.401978,965.349976,
49.62,366.671997,396.656982,466.394012,473.299011,505.42099,674.080017,778.303955,874.288025,965.578979,
49.64,365.871002,394.979004,464.944977,473.109009,505.841003,673.812988,778.22699,873.94397,965.120972,
49.66,364.955017,393.415009,463.265991,473.376007,505.459015,673.659973,778.113037,873.638977,964.473022,
49.68,363.65802,391.889008,461.968994,474.596008,505.802979,673.659973,778.113037,873.562988,964.205994,
49.7,362.857025,389.942993,460.786011,475.549988,505.573975,673.544983,777.997986,873.677002,964.166992,
49.72,361.255005,388.570007,458.841003,476.962006,505.725983,673.35498,778.189026,873.791992,963.900024,
49.74,360.606018,387.615997,457.428986,479.022003,505.917023,673.393005,778.036987,873.867981,963.939026,
49.76,359.652008,386.281006,456.169983,481.386993,506.031982,673.430969,777.997986,874.172974,964.357971,
49.78,358.393005,384.869019,454.721008,483.790009,505.802979,673.201965,778.22699,874.288025,963.900024,
49.8,357.858978,383.419006,452.966003,486.07901,505.725983,672.743958,778.151001,874.325989,963.786011,
49.82,356.828979,381.893005,451.286987,488.902008,505.917023,672.781982,777.997986,874.515991,963.632996,
49.84,356.103973,380.634979,450.028015,491.458008,505.764008,672.554016,777.997986,874.477966,963.252014,
49.86,355.264984,379.833008,448.46402,493.786011,505.345001,672.401001,777.960022,874.020996,962.718018,
49.88,354.578003,378.421997,446.976013,495.997986,505.191986,672.554016,777.846008,873.601013,963.213989,
49.9,353.509979,377.200989,445.603027,497.906006,505.154022,672.286987,777.846008,873.714966,963.213989,
49.92,353.052002,375.674988,444.19101,499.432007,505.039978,672.018982,777.960022,873.752991,963.060974,
49.94,352.403992,374.720978,442.779999,500.805023,505.001007,671.751953,777.426025,873.638977,963.252014,
49.96,351.449982,373.729004,441.291992,502.255035,504.77301,671.867004,777.350037,873.218994,963.594971,
49.98,350.497009,372.85199,439.652008,502.789032,504.84903,671.599976,777.463989,873.257996,963.328003,
50,349.962006,371.975006,438.431,503.589996,504.925018,671.713989,777.044983,872.98999,963.060974,
50.02,349.313995,370.945007,437.438995,504.352997,504.77301,671.333008,777.235962,872.951965,962.83197,
50.04,348.703003,369.723999,436.026978,504.199982,504.810974,671.255981,777.006958,872.762024,962.83197,
50.06,347.979004,368.541016,434.845001,503.819,504.65799,671.141968,776.854004,872.455994,962.640991,
50.08,347.253998,367.587006,433.432983,503.628021,504.84903,670.912964,776.73999,872.646973,962.718018,
50.1,346.910004,366.710022,431.639984,502.826996,505.230011,670.875,776.854004,872.53302,962.679993,
50.12,346.376007,365.833008,430.571991,501.721039,505.039978,670.950989,776.434021,872.265991,962.640991,
50.14,345.690002,364.764008,429.351013,500.958038,505.078003,670.799011,776.281982,872.188965,962.526978,
50.16,345.231995,364.116028,428.244995,500.157013,504.962982,670.799011,776.395996,871.921997,962.413025,
50.18,344.697998,363.276978,426.986023,499.35498,505.001007,670.836975,776.129028,871.846008,962.679993,
50.2,344.164001,362.246979,426.643005,497.906006,505.078003,670.570007,776.05304,871.807983,962.184021,
50.22,343.629974,361.178009,426.261017,496.914001,505.115997,670.494019,776.129028,871.578979,962.221985,
50.24,343.095978,360.682007,426.375977,495.196991,504.733978,670.378967,776.014954,871.388,962.335999,
50.26,342.638,359.996002,426.757019,493.67099,504.582001,670.265015,775.595032,871.502991,961.955017,
50.28,342.180023,359.118011,427.863007,492.794006,504.65799,670.187988,775.900024,871.692993,961.916992,
50.3,341.913025,358.583984,429.428009,490.963013,504.505981,670.112,776.05304,871.273987,962.031006,
50.32,341.417023,358.165009,431.755005,489.550995,504.544006,669.958984,776.05304,870.778015,962.144958,
50.34,340.615997,357.095978,433.96698,488.101013,504.505981,670.036011,775.671021,870.929993,962.184021,
50.36,340.615997,356.256989,436.52298,486.27002,504.505981,669.807007,775.671021,870.815979,962.221985,
50.38,340.425018,355.876007,439.727997,484.934998,504.620026,669.653992,775.595032,870.586975,962.26001,
50.4,339.852997,355.03598,443.161011,483.408997,504.582001,670.036011,775.632996,870.471985,962.144958,
50.42,339.394989,354.501984,446.289978,481.424988,504.77301,669.731018,775.709961,870.700989,962.413025,
50.44,339.089996,353.929993,449.837006,479.747009,504.582001,669.424988,775.366028,870.395996,962.335999,
50.46,338.593994,353.395996,452.661011,478.639984,504.65799,669.539978,775.632996,870.43396,962.106995,
50.48,338.289001,352.708984,455.368988,477.266998,504.84903,669.578003,775.480957,870.73999,962.106995,
50.5,337.906982,352.136993,458.191986,475.436005,504.238007,669.463989,775.557007,870.395996,962.106995,
50.52,337.755005,351.640991,460.709991,473.833008,504.048004,669.463989,775.595032,869.786011,962.489014,
50.54,337.449005,351.182983,462.923004,472.269012,504.086029,669.005981,775.557007,870.128967,962.526978,
50.56,337.526001,350.419983,464.944977,470.743011,503.894989,668.968018,774.90802,870.091003,962.221985,
50.58,336.533997,350.001007,466.394012,469.903992,503.436981,669.005981,775.098999,869.442993,961.955017,
50.6,336.229004,349.313995,467.653015,469.369995,503.742981,668.928955,774.832031,869.557007,962.144958,
50.62,335.962006,348.360016,468.493011,469.179016,503.628021,668.623962,775.137024,869.862,961.992981,
50.64,335.846985,348.283997,469.369995,469.027008,503.475006,668.432983,774.869995,869.594971,961.877991,
50.66,335.007996,348.093018,470.095001,469.561005,503.628021,668.432983,774.984985,869.518982,961.992981,
50.68,334.85498,347.63501,470.17099,470.553009,503.475006,668.281006,775.061035,869.442993,961.687988,
50.7,334.816986,346.757996,470.553009,471.888,503.323029,668.31897,774.794006,869.403992,961.572998,
50.72,334.625977,346.528992,470.324005,473.756989,503.360992,668.205017,774.869995,869.098999,961.421021,
50.74,334.397003,345.957001,469.980011,475.703003,503.513977,668.127991,774.94696,868.907959,961.343994,
50.76,334.473999,345.499023,469.636993,477.800995,503.70401,668.089966,774.640991,869.02301,961.039001,
50.78,333.862976,345.27002,468.912018,480.127991,503.552032,667.822998,774.640991,868.869995,961.11499,
50.8,333.444,344.354004,468.302002,482.989014,503.399017,667.518005,774.527039,868.83197,960.847961,
50.82,333.481995,344.011017,467.424011,484.973022,503.665985,667.518005,774.527039,869.098999,960.924988,
50.84,333.177002,343.897003,466.737976,487.300018,503.399017,667.747009,774.756042,868.411987,960.65802,
50.86,332.794983,343.401001,465.631012,490.046997,503.094025,667.708984,774.640991,868.565002,960.580994,
50.88,333.139008,343.019012,464.487,491.839996,502.673981,667.36499,774.90802,868.602966,960.542969,
50.9,332.681,342.409027,463.418976,493.632996,502.597992,667.250977,774.832031,868.640991,960.237976,
50.92,332.260986,341.913025,461.85498,495.425995,502.292999,667.442017,774.869995,868.489014,959.817993,
50.94,332.109009,341.76001,460.404999,496.34201,502.255035,667.36499,774.679993,868.411987,959.590027,
50.96,332.070007,341.188019,459.18399,497.256989,502.026031,667.402954,774.94696,868.411987,959.817993,
50.98,331.651001,340.921021,458.000977,498.095978,502.10202,667.213013,774.869995,868.373962,960.008972,
51,331.53598,340.653992,456.703979,498.936005,501.988007,667.44104,774.869995,868.335999,959.89502,
51.02,331.307007,340.15799,455.597992,499.049988,502.063995,667.593994,774.832031,868.106995,960.046997,
51.04,331.117004,339.890991,454.14798,499.049988,502.139984,667.669983,775.174988,867.955017,959.932983,
51.06,331.268982,339.509003,452.316986,499.203003,502.21698,667.402954,775.137024,867.955017,960.008972,
51.08,331.117004,339.281006,450.944,498.515991,501.988007,667.213013,775.02301,868.06897,959.779968,
51.1,330.77301,339.127991,449.303009,497.906006,501.988007,667.518005,775.061035,867.877991,959.666016,
51.12,330.391998,338.669983,447.930023,497.105011,501.950012,667.47998,774.90802,867.726013,959.703979,
51.14,330.048004,337.906982,446.404022,496.03598,501.873016,667.326965,775.02301,867.687988,959.283997,
51.16,330.01001,338.173981,445.374023,495.350006,501.834991,667.555969,774.90802,867.497009,959.666016,
51.18,330.01001,337.755005,444.039001,494.51001,501.834991,667.784973,775.328003,867.839966,959.856995,
51.2,329.820007,337.526001,442.550995,492.71701,501.187012,667.822998,775.252014,867.726013,959.627991,
51.22,329.514008,337.372986,441.178009,491.648987,500.842987,667.47998,775.213989,867.22998,959.361023,
51.24,329.476013,337.334991,439.727997,490.390015,500.958038,667.784973,775.252014,867.534973,959.437012,
51.26,329.553009,336.992004,438.355011,488.94101,500.958038,667.44104,775.595032,867.420959,959.474976,
51.28,329.285004,336.685974,436.789978,487.529022,500.69101,667.326965,775.137024,867.268005,958.86499,
51.3,329.095001,336.685974,435.454987,486.155975,500.233002,667.898987,775.098999,866.886963,958.903015,
51.32,329.018005,336.189972,434.119995,484.706024,500.233002,667.784973,775.061035,867.000977,958.903015,
51.34,329.018005,335.733002,432.289001,482.608002,500.271027,667.708984,775.061035,867.000977,958.75,
51.36,328.903992,335.733002,431.488007,481.195984,500.118011,667.708984,774.794006,867.343994,958.482971,
51.38,328.980011,335.617981,430.763,480.127991,500.384979,667.937988,774.869995,867.268005,958.598022,
51.4,329.018005,335.007996,429.541992,478.143982,500.195038,667.937988,775.02301,867.11499,958.369019,
51.42,328.790009,334.970001,428.28302,476.04599,500.157013,667.747009,774.603027,866.809998,958.064026,
51.44,329.018005,334.932007,426.795013,475.358978,499.966003,667.555969,774.527039,866.542969,958.216003,
51.46,328.636993,334.358978,425.84198,473.643005,500.003998,667.518005,774.94696,866.657959,957.682007,
51.48,328.21701,333.940002,424.620972,471.658997,500.003998,667.059998,774.679993,866.734009,957.377014,
51.5,328.294006,334.169006,423.896027,470.514008,499.699005,667.135986,774.26001,866.809998,957.528992,
51.52,328.140991,333.901001,422.675018,468.76001,499.850983,667.250977,774.527039,866.695984,957.414978,
51.54,327.759003,333.748993,421.912018,467.309998,499.583984,666.984009,774.031006,866.695984,956.994995,
51.56,327.873993,333.862976,421.721008,466.356018,499.049988,666.945984,773.840027,866.771973,957.185974,
51.58,327.683014,333.824982,421.225006,465.440979,498.669006,666.906982,773.916016,866.46698,956.919006,
51.6,327.683014,333.177002,421.531006,464.830017,499.087982,666.679016,774.031006,866.352051,956.575989,
51.62,327.644989,333.557983,422.369995,464.792023,499.049988,666.755005,774.335999,866.199951,956.804993,
51.64,327.721008,333.977997,423.590973,465.173981,498.858978,666.830994,773.764038,866.046997,956.575989,
51.66,327.339996,335.007996,425.154999,465.478973,498.324982,666.487976,773.382019,865.894958,955.851013,
51.68,326.996002,336.685974,427.253021,466.623016,498.477997,666.334961,773.726013,866.276001,955.851013,
51.7,326.958008,338.36499,430.075989,468.072998,498.477997,666.563965,773.802002,866.123962,956.004028,
51.72,327.072998,341.149994,432.326996,469.865997,498.631012,666.563965,773.30603,866.199951,955.737,
51.74,326.920013,344.621979,435.416992,472.269012,498.973999,666.526001,773.192017,866.046997,955.775024,
51.76,326.576996,348.550995,438.622009,474.444,498.973999,666.411987,773.382019,866.046997,955.583984,
51.78,326.69101,353.166992,441.75,476.770996,498.858978,666.105957,773.230042,865.932983,955.393005,
51.8,326.768005,358.049988,444.763977,479.059998,498.936005,666.526001,773.192017,865.779968,955.35498,
51.82,326.729004,363.314972,447.625,482.074005,499.583984,666.526001,773.30603,865.817993,955.393005,
51.84,326.501007,368.769989,450.639008,484.401001,499.165009,666.526001,772.925049,865.742004,954.78302,
51.86,326.157013,374.339996,453.118011,486.003021,498.936005,666.411987,772.467041,865.779968,954.820984,
51.88,326.195007,379.48999,455.712006,488.597015,498.820984,666.60199,772.925049,865.971008,954.934998,
51.9,326.005005,385.212006,458.153992,490.35199,498.820984,666.526001,772.809998,865.894958,954.972961,
51.92,325.928009,390.401001,459.794006,491.497009,498.173004,666.526001,772.35199,865.779968,954.934998,
51.94,325.966003,395.703003,461.243988,493.061005,498.402008,665.992004,772.314026,865.817993,955.049988,
51.96,325.966003,400.281006,462.923004,493.937988,498.440002,665.916016,772.085022,865.779968,954.973999,
51.98,325.890015,404.630005,463.723999,494.777008,498.210999,665.800964,771.666016,865.436951,954.820984,
52,325.966003,408.292999,464.944977,494.967987,497.868011,665.458008,771.283997,865.474976,954.820984,
52.02,325.776001,412.375,465.173981,495.196991,498.324982,665.114014,771.246033,865.742004,954.934998,
52.04,325.813995,415.656006,465.517029,495.158997,499.049988,664.924011,771.170044,865.208008,954.705994,
52.06,325.813995,418.44101,465.631012,494.738983,498.669006,665,770.788025,865.322021,954.744995,
52.08,325.699005,420.958008,465.478973,494.358002,498.248993,664.80896,770.559021,865.208008,954.705994,
52.1,325.242004,423.056976,465.555023,493.975983,498.669006,664.695007,770.674011,865.169983,954.78302,
52.12,325.050995,424.735016,465.288025,493.519012,498.402008,664.770996,770.636047,865.245972,954.78302,
52.14,325.242004,426.414001,464.830017,492.221008,498.286987,664.161011,770.674011,864.979004,954.59198,
52.16,325.471008,427.596008,463.914978,490.809998,498.210999,664.122986,770.369019,864.86499,954.820984,
52.18,325.165009,428.28302,463.075012,489.971008,498.362976,664.503967,769.720032,865.093994,954.667969,
52.2,325.279999,429.122009,462.083008,489.054993,497.828979,664.274963,769.567017,864.902954,954.705994,
52.22,325.127014,429.084015,461.205994,487.567017,497.714996,663.969971,769.757996,865.016968,954.515991,
52.24,324.975006,428.703003,460.367004,486.194,497.790985,664.427979,769.949036,865.283997,954.896973,
52.26,324.975006,428.970001,459.299011,485.164001,498.019989,664.732971,769.644043,864.826965,954.972961,
52.28,324.555023,429.04599,457.886993,483.104004,497.447998,664.312988,769.835022,864.67395,955.088013,
52.3,324.555023,428.359009,456.474976,481.92099,497.447998,664.274963,769.757996,864.67395,955.278992,
52.32,324.708008,427.52002,455.751007,480.432983,497.372009,664.770996,769.835022,864.597961,955.35498,
52.34,324.669006,426.833008,454.071991,479.022003,496.876007,664.541992,769.644043,864.444946,955.430969,
52.36,324.669006,426.184998,452.889008,477,497.105011,664.503967,769.186035,864.635986,955.012024,
52.38,324.89801,424.926025,451.78299,475.587982,497.639008,664.695007,768.994995,864.635986,955.088013,
52.4,324.479004,423.743011,450.981995,474.252991,497.790985,664.656982,769.110046,864.711975,954.972961,
52.42,324.479004,422.446014,449.417999,472.307007,497.714996,664.580017,769.377014,864.559021,954.934998,
52.44,324.479004,421.377991,447.930023,470.895996,497.981995,664.885986,769.33905,864.520996,955.164001,
52.46,324.440002,420.005005,446.556976,469.675018,498.095978,665.075989,769.186035,864.520996,954.934998,
